"state_fips_code","county_fips_code","state","county","confirmed_cases","deaths","test_7day_total","positivity_7day_avg","community","school","report_date","healthwebsites"
"48","48061","Texas","Cameron County",63120,1890,2322,4.95,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.co.cameron.tx.us/health""]"
"48","48063","Texas","Camp County",1936,59,6,16.67,"high","Moderate risk of transmission in schools","2021-06-06","[]"
"48","48065","Texas","Carson County",726,18,10,0,"high","Higher risk of transmission in schools","2021-06-06","[]"
"48","48067","Texas","Cass County",4119,116,27,3.7,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.geocities.com/hotsprings/7149""]"
"48","48069","Texas","Castro County",1233,33,9,0,"high","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48071","Texas","Chambers County",8223,88,207,8.7,"substantial","Moderate risk of transmission in schools","2021-06-06","[""http://www.co.chambers.tx.us/default.aspx?name=health""]"
"48","48073","Texas","Cherokee County",6469,180,113,6.19,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://cctxphd.org""]"
"48","48075","Texas","Childress County",1491,18,83,0,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48077","Texas","Clay County",1332,22,9,0,"low","Lower risk of transmission in schools","2021-06-06","[]"
"48","48079","Texas","Cochran County",416,16,0,,"high","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48081","Texas","Coke County",647,16,13,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48083","Texas","Coleman County",962,48,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48085","Texas","Collin County",122158,999,5056,2.23,"low","Lowest risk of transmission in schools","2021-06-06","[""http://www.co.collin.tx.us""]"
"48","48087","Texas","Collingsworth County",380,9,13,0,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48089","Texas","Colorado County",2421,44,57,1.75,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48091","Texas","Comal County",18089,410,1067,7.78,"substantial","Moderate risk of transmission in schools","2021-06-06","[""http://www.co.comal.tx.us/Health.htm""]"
"48","48093","Texas","Comanche County",2047,57,16,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48095","Texas","Concho County",686,10,0,,"low","Higher risk of transmission in schools","2021-06-06","[]"
"48","48097","Texas","Cooke County",4783,86,89,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48099","Texas","Coryell County",9997,130,526,0.76,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48101","Texas","Cottle County",214,9,0,,"substantial","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48103","Texas","Crane County",800,14,0,,"substantial","Higher risk of transmission in schools","2021-06-06","[]"
"48","48105","Texas","Crockett County",748,16,0,,"high","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48107","Texas","Crosby County",943,32,11,9.09,"high","Higher risk of transmission in schools","2021-06-06","[]"
"48","48109","Texas","Culberson County",382,11,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48111","Texas","Dallam County",1140,27,0,,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48113","Texas","Dallas County",382030,4776,11639,3.09,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.dallascounty.org/department/hhs/home.html""]"
"48","48115","Texas","Dawson County",2049,73,25,0,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48117","Texas","Deaf Smith County",3279,69,19,10.53,"high","Moderate risk of transmission in schools","2021-06-06","[]"
"48","48119","Texas","Delta County",562,18,8,0,"low","Lower risk of transmission in schools","2021-06-06","[]"
"48","48121","Texas","Denton County",98910,907,4052,2.81,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.dentoncounty.com/health""]"
"48","48123","Texas","DeWitt County",2708,71,35,8.57,"substantial","Moderate risk of transmission in schools","2021-06-06","[]"
"48","48125","Texas","Dickens County",235,10,0,,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48127","Texas","Dimmit County",3675,41,513,5.07,"high","Moderate risk of transmission in schools","2021-06-06","[]"
"48","48129","Texas","Donley County",538,18,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48131","Texas","Duval County",1894,52,32,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48133","Texas","Eastland County",1939,63,14,0,"low","Lower risk of transmission in schools","2021-06-06","[]"
"48","48135","Texas","Ector County",24427,484,338,18.64,"high","Moderate risk of transmission in schools","2021-06-06","[""http://www.co.ector.tx.us/page/ector.Home""]"
"48","48137","Texas","Edwards County",309,7,0,,"substantial","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48139","Texas","Ellis County",30671,400,664,3.92,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"48","48141","Texas","El Paso County",144369,2820,4521,2.63,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48143","Texas","Erath County",5893,88,52,21.15,"high","Moderate risk of transmission in schools","2021-06-06","[]"
"48","48145","Texas","Falls County",2458,38,94,3.19,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48147","Texas","Fannin County",4466,130,260,1.15,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48149","Texas","Fayette County",3511,86,159,0.63,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48151","Texas","Fisher County",395,16,0,,"moderate","Higher risk of transmission in schools","2021-06-06","[]"
"48","48153","Texas","Floyd County",1077,33,31,0,"substantial","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48155","Texas","Foard County",175,10,0,,"low","Higher risk of transmission in schools","2021-06-06","[]"
"48","48157","Texas","Fort Bend County",93565,863,4912,3.48,"moderate","Lower risk of transmission in schools","2021-06-06","[""https://www.fbchhs.org/""]"
"48","48159","Texas","Franklin County",1220,31,10,10,"high","Moderate risk of transmission in schools","2021-06-06","[]"
"48","48161","Texas","Freestone County",2623,61,229,1.75,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48163","Texas","Frio County",3649,65,77,14.29,"high","Higher risk of transmission in schools","2021-06-06","[]"
"48","48165","Texas","Gaines County",2018,53,27,7.41,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48167","Texas","Galveston County",61146,631,3427,4.58,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.gchd.org"",""https://www.facebook.com/GCHDInfo/"",""https://twitter.com/GCHDinfo""]"
"48","48169","Texas","Garza County",667,22,42,0,"high","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48171","Texas","Gillespie County",3350,71,34,5.88,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.fbgtx.org""]"
"48","48173","Texas","Glasscock County",140,3,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48175","Texas","Goliad County",699,21,26,11.54,"high","Highest risk of transmission in schools","2021-06-06","[]"
"48","48177","Texas","Gonzales County",3447,73,61,6.56,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"48","48179","Texas","Gray County",3295,65,106,0,"high","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48181","Texas","Grayson County",15325,421,448,2.46,"low","Lowest risk of transmission in schools","2021-06-06","[""http://www.co.grayson.tx.us""]"
"48","48183","Texas","Gregg County",18300,458,326,3.99,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.co.gregg.tx.us/health-welfare""]"
"48","48185","Texas","Grimes County",4987,96,752,1.86,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48187","Texas","Guadalupe County",22409,288,907,4.3,"substantial","Lower risk of transmission in schools","2021-06-06","[]"
"48","48189","Texas","Hale County",7487,177,298,1.01,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48191","Texas","Hall County",527,15,0,,"high","Moderate risk of transmission in schools","2021-06-06","[]"
"48","48193","Texas","Hamilton County",1226,29,39,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48195","Texas","Hansford County",1069,26,0,,"high","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48197","Texas","Hardeman County",434,13,15,0,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48199","Texas","Hardin County",9963,167,148,2.7,"substantial","Lower risk of transmission in schools","2021-06-06","[""http://www.co.hardin.tx.us/page/hardin.county.healthdepartment""]"
"48","48201","Texas","Harris County",547947,8115,28240,4.05,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://publichealth.harriscountytx.gov/"",""https://www.facebook.com/HarrisCountyPublicHealth"",""https://twitter.com/hcphtx""]"
"48","48203","Texas","Harrison County",8648,149,245,2.45,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"48","48205","Texas","Hartley County",807,2,0,,"high","Higher risk of transmission in schools","2021-06-06","[]"
"48","48207","Texas","Haskell County",534,30,0,,"high","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48209","Texas","Hays County",31294,358,2997,3.2,"moderate","Lower risk of transmission in schools","2021-06-06","[""http://www.co.hays.tx.us/departments/healthservices/healthservices.asp""]"
"48","48211","Texas","Hemphill County",664,3,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48213","Texas","Henderson County",9239,290,141,8.51,"substantial","Moderate risk of transmission in schools","2021-06-06","[]"
"48","48215","Texas","Hidalgo County",114454,3299,3951,5.29,"moderate","Moderate risk of transmission in schools","2021-06-06","[""https://www.hidalgocounty.us/1032/Health-and-Human-Services"",""https://www.facebook.com/HidalgoCounty/"",""https://twitter.com/hidalgocounty""]"
"48","48217","Texas","Hill County",5561,133,113,7.08,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"48","48219","Texas","Hockley County",3986,126,92,2.17,"high","Lower risk of transmission in schools","2021-06-06","[]"
"48","48221","Texas","Hood County",9018,171,136,3.68,"moderate","Lowest risk of transmission in schools","2021-06-06","[""http://www.co.hood.tx.us/healthdepartment.htm""]"
"48","48223","Texas","Hopkins County",5002,135,81,12.35,"high","Higher risk of transmission in schools","2021-06-06","[]"
"48","48225","Texas","Houston County",2708,75,55,3.64,"moderate","Higher risk of transmission in schools","2021-06-06","[""http://www.houstonhealth.org""]"
"48","48227","Texas","Howard County",5559,115,55,1.82,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48229","Texas","Hudspeth County",577,13,12,0,"low","Moderate risk of transmission in schools","2021-06-06","[]"
"48","48231","Texas","Hunt County",9984,243,188,6.91,"moderate","Moderate risk of transmission in schools","2021-06-06","[""http://www.huntcounty.net""]"
"48","48233","Texas","Hutchinson County",3260,81,27,0,"high","Moderate risk of transmission in schools","2021-06-06","[]"
"48","48235","Texas","Irion County",176,2,0,,"high","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48237","Texas","Jack County",794,18,11,9.09,"substantial","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48239","Texas","Jackson County",2667,47,37,2.7,"low","Lower risk of transmission in schools","2021-06-06","[]"
"48","48241","Texas","Jasper County",3872,132,133,3.01,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48243","Texas","Jeff Davis County",201,6,0,,"moderate","Moderate risk of transmission in schools","2021-06-06","[]"
"48","48245","Texas","Jefferson County",30355,612,1062,2.54,"low","Lower risk of transmission in schools","2021-06-06","[""https://www.co.jefferson.tx.us/PublicHealth.htm""]"
"48","48247","Texas","Jim Hogg County",870,20,45,0,"substantial","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48249","Texas","Jim Wells County",6837,157,140,10,"high","Moderate risk of transmission in schools","2021-06-06","[]"
"48","48251","Texas","Johnson County",25734,458,583,3.43,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"48","48253","Texas","Jones County",3007,65,54,3.7,"substantial","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48255","Texas","Karnes County",3701,49,32,3.13,"high","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48257","Texas","Kaufman County",22191,362,520,5,"moderate","Lower risk of transmission in schools","2021-06-06","[]"
"48","48259","Texas","Kendall County",4701,88,222,1.8,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48261","Texas","Kenedy County",60,2,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48263","Texas","Kent County",120,3,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48265","Texas","Kerr County",6073,113,103,6.8,"moderate","Lowest risk of transmission in schools","2021-06-06","[]"
"48","48267","Texas","Kimble County",413,11,3,0,"substantial","Highest risk of transmission in schools","2021-06-06","[]"
"48","48269","Texas","King County",13,0,0,,"low","Lowest risk of transmission in schools","2021-06-06","[]"
